0
26.0
32.0
47.0
31.0
48.0
26.0
97.0
23.0
33.0
10.0
43.0
7.0
64.0
42.0
31.0
36.0
34.0
50.0
31.0
65.0
33.0
35.0
28.0
164.0
33.0
40.0
19.0
55.0
75.0
96.0
65.0
39.0
31.0
50.0
39.0
68.0
87.0
36.0
32.0
7.0
17.0
32.0
8.0
32.0
64.0
33.0
33.0
42.0
32.0
15.0
41.0
31.0
32.0
31.0
34.0
33.0
31.0
47.0
54.0
149.0
30.0
46.0
26.0
30.0
31.0
25.0
32.0
64.0
11.0
23.0
51.0
39.0
51.0
24.0
31.0
16.0
83.0
49.0
11.0
39.0
52.0
15.0
35.0
44.0
36.0
35.0
34.0
51.0
21.0
34.0
32.0
31.0
31.0
21.0
15.0
64.0
31.0
66.0
32.0
44.0
31.0
34.0
33.0
43.0
29.0
31.0
31.0
36.0
58.0
50.0
57.0
29.0
44.0
28.0
31.0
31.0
26.0
30.0
31.0
15.0
32.0
28.0
19.0
23.0
31.0
16.0
15.0
26.0
5.0
37.0
30.0
25.0
48.0
32.0
34.0
59.0
46.0
61.0
19.0
39.0
7.0
83.0
12.0
34.0
7.0
32.0
32.0
32.0
60.0
115.0
32.0
31.0
48.0
31.0
61.0
54.0
61.0
22.0
31.0
25.0
91.0
35.0
33.0
22.0
34.0
28.0
35.0
32.0
58.0
27.0
72.0
49.0
36.0
31.0
31.0
30.0
32.0
19.0
28.0
29.0
36.0
27.0
48.0
32.0
18.0
23.0
35.0
36.0
36.0
33.0
31.0
48.0
11.0
27.0
31.0
52.0
32.0
31.0
32.0
28.0
51.0
7.0
27.0
30.0
26.0
35.0
46.0
31.0
48.0
31.0
95.0
40.0
32.0
31.0
42.0
38.0
32.0
8.0
11.0
32.0
31.0
46.0
56.0
47.0
31.0
31.0
34.0
31.0
34.0
11.0
31.0
16.0
32.0
63.0
11.0
40.0
10.0
35.0
46.0
33.0
35.0
67.0
54.0
25.0
78.0
32.0
26.0
52.0
57.0
42.0
31.0
23.0
54.0
28.0
35.0
33.0
13.0
32.0
36.0
33.0
35.0
96.0
29.0
37.0
35.0
37.0
33.0
48.0
69.0
36.0
11.0
43.0
50.0
75.0
62.0
18.0
23.0
44.0
31.0
25.0
63.0
12.0
13.0
23.0
7.0
96.0
13.0
34.0
42.0
30.0
74.0
64.0
38.0
30.0
32.0
53.0
